src_bytes,dst_bytes,hot,count,serror_rate,rerror_rate,diff_srv_rate,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,class,service_eco_i,service_ecr_i,service_http,service_private,flag_RSTR
0.0,0.0,0.0,5.273,1.0,0.0,0.05826,255,0.04,0.0677,1,0.0,0.0,0.0,1.0,0.0
0.0,9.43,0.0,2.996,0.05,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.64,6.63,0.0,1.609,0.0,0.0,0.0,32,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.383,6.973,0.0,1.387,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.617,0.0,0.0,0.6934,0.0,0.0,0.0,172,0.25,0.0198,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.82,1.0,0.0,0.05826,255,0.13,0.0488,1,0.0,0.0,0.0,1.0,0.0
3.828,4.875,0.0,4.984,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.043,1.0,0.0,0.0862,255,0.01,0.05826,1,0.0,0.0,0.0,1.0,0.0
5.652,7.254,0.0,1.609,0.25,0.0,0.0,246,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.277,0.0,1.0,0.07697,255,0.05,0.0677,1,0.0,0.0,0.0,1.0,0.0
7.156,5.81,0.0,0.6934,0.0,0.0,0.0,187,0.63,0.0392,0,0.0,0.0,0.0,0.0,0.0
5.535,5.61,0.0,1.387,0.0,0.0,0.0,255,0.85,0.0198,0,0.0,0.0,1.0,0.0,0.0
5.76,6.96,1.946,0.6934,0.0,0.0,0.0,236,0.18,0.0198,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.95,1.0,0.0,0.05826,255,0.06,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.383,1.0,0.0,0.05826,255,0.08,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.785,4.29,0.0,5.016,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.26,0.0,0.0,1.099,0.0,0.0,0.0,227,0.42,0.02956,0,0.0,0.0,0.0,0.0,0.0
5.637,6.816,0.0,3.219,0.0,0.0,0.0,156,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.47,1.0,0.0,0.05826,255,0.07,0.07697,1,0.0,0.0,0.0,1.0,0.0
5.37,9.47,0.0,2.709,0.0,0.0,0.0,136,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.564,0.0,0.0,1.099,0.0,0.0,0.0,37,0.24,0.131,0,0.0,0.0,0.0,0.0,0.0
5.43,7.35,0.0,0.6934,0.0,0.0,0.0,154,0.19,0.02956,0,0.0,0.0,0.0,0.0,0.0
0.6934,0.0,0.0,3.367,0.0,0.0,0.1044,255,0.02,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.996,1.0,0.0,0.0488,255,0.07,0.05826,1,0.0,0.0,0.0,0.0,0.0
5.773,5.594,0.0,1.946,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.17,1.0,0.0,0.0677,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.72,0.0,1.0,0.05826,255,0.04,0.0488,1,0.0,0.0,0.0,0.0,0.0
7.47,5.906,0.0,0.6934,0.0,0.0,0.0,4,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,2,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
5.57,8.26,0.0,1.946,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4.37,0.0,0.0,3.584,0.0,0.0,0.05826,255,0.07,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.594,5.645,0.0,1.946,0.0,0.0,0.0,255,0.98,0.00995,0,0.0,0.0,1.0,0.0,0.0
4.176,0.0,0.0,1.387,0.0,0.0,0.0,255,0.01,0.00995,0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,5.277,1.0,0.0,0.05826,255,0.06,0.0862,1,0.0,0.0,0.0,0.0,0.0
3.807,4.914,0.0,4.22,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.55,1.0,0.0,0.0488,255,0.03,0.0677,1,0.0,0.0,0.0,0.0,0.0
6.72,5.79,0.0,0.6934,0.0,0.0,0.0,199,0.53,0.0198,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.734,0.0,1.0,0.0677,255,0.04,0.05826,1,0.0,0.0,0.0,0.0,0.0
5.49,6.504,0.0,4.008,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.828,3.828,0.0,4.586,0.0,0.0,0.0198,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.473,1.0,0.0,0.0677,255,0.06,0.07697,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.44,1.0,0.0,0.0488,255,0.07,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.676,1.0,0.0,0.05826,255,0.04,0.0488,1,0.0,0.0,0.0,0.0,0.0
5.426,8.37,0.0,2.08,0.0,0.0,0.0,7,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,2,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
6.246,1.609,0.0,4.875,0.0,0.0,0.0,130,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4.094,0.0,0.0,2.303,0.0,0.0,0.0,171,0.26,0.0392,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.586,1.0,0.0,0.07697,255,0.04,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.336,5.824,0.0,3.871,0.0,0.0,0.0,48,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.316,5.957,0.0,1.946,0.0,0.0,0.0,15,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.64,1.0,0.0,0.05826,255,0.04,0.07697,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.633,1.0,0.0,0.0677,255,0.01,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.62,1.0,0.0,0.0488,255,0.08,0.0677,1,0.0,0.0,0.0,1.0,0.0
5.305,7.87,0.6934,3.611,0.0,0.0,0.0,116,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.332,5.812,0.0,4.023,0.0,0.0,0.0,56,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.785,4.727,0.0,4.664,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.543,1.0,0.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.77,1.0,0.0,0.0488,255,0.04,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.508,1.0,0.0,0.0677,255,0.06,0.07697,1,0.0,0.0,0.0,0.0,0.0
3.785,4.85,0.0,4.97,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.383,7.543,0.0,2.303,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.86,1.0,0.0,0.05826,255,0.0,0.05826,1,0.0,0.0,0.0,0.0,0.0
6.44,5.965,0.0,0.6934,0.0,0.0,0.0,255,0.2,0.0677,0,0.0,0.0,0.0,0.0,0.0
5.688,7.1,0.0,2.303,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.85,4.37,0.0,5.254,0.0,0.0,0.00995,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
3.807,4.754,0.0,0.6934,0.0,0.0,0.0,255,0.97,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.402,7.227,0.0,0.6934,0.0,0.0,0.0,151,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
4.727,3.85,0.0,5.508,0.0,0.0,0.00995,135,0.76,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.72,6.98,0.0,1.946,0.0,0.0,0.0,255,0.99,0.00995,0,0.0,0.0,1.0,0.0,0.0
5.26,0.0,0.0,1.387,0.0,0.0,0.0,176,0.24,0.0392,0,0.0,0.0,0.0,0.0,0.0
7.324,8.33,3.434,0.6934,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.375,0.0,0.0,0.6934,0.0,0.0,0.0,49,0.84,0.0392,1,0.0,0.0,0.0,1.0,0.0
2.484,0.0,0.0,1.099,0.0,0.0,0.0,69,0.42,0.05826,0,0.0,0.0,0.0,0.0,0.0
13.125,0.0,0.0,1.099,0.0,0.0,0.0,128,0.12,0.02956,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.797,1.0,0.0,0.05826,255,0.04,0.05826,1,0.0,0.0,0.0,1.0,0.0
7.16,5.8,0.0,0.6934,0.0,0.0,0.0,17,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3.828,4.926,0.0,4.332,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.43,7.586,0.0,1.099,0.0,0.0,0.0,126,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.426,7.586,0.0,2.08,0.0,0.0,0.0,51,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.836,6.625,0.0,0.6934,0.0,0.0,0.0,169,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.395,1.0,0.0,0.05826,255,0.08,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.46,1.0,0.0,0.05826,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,1.099,0.0,0.0,0.0,86,0.02,0.0488,1,0.0,1.0,0.0,0.0,0.0
5.26,6.977,0.0,2.484,0.0,0.0,0.0,31,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.684,7.6,0.0,0.6934,0.0,0.0,0.0,84,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.4,9.18,0.0,2.197,0.0,0.0,0.0,17,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.832,8.96,0.0,0.6934,0.0,0.0,0.0,8,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.47,10.445,0.0,0.6934,0.0,0.0,0.0,107,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.94,0.0,0.0,5.72,0.0,0.0,0.0,255,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0
3.807,4.71,0.0,4.332,0.0,0.0,0.0,255,0.76,0.0198,0,0.0,0.0,0.0,0.0,0.0
3.434,0.0,0.0,0.6934,0.0,0.0,0.0,6,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,5.094,0.0,1.0,0.0677,255,0.07,0.0677,1,0.0,0.0,0.0,0.0,0.0
6.246,1.609,0.0,5.617,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.47,1.0,0.0,0.0677,255,0.05,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.9,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.504,0.0,0.0,1.099,0.0,0.0,0.0,192,0.43,0.02956,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.36,1.0,0.0,0.0677,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.85,4.332,0.0,3.664,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
6.344,0.0,0.0,0.6934,0.0,0.0,0.0,129,0.46,0.0488,0,0.0,0.0,0.0,0.0,0.0
5.406,6.16,0.0,1.099,0.0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7.53,5.805,0.0,0.6934,0.0,0.0,0.0,4,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.816,8.61,0.0,1.609,0.0,0.0,0.0,85,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.88,6.645,0.0,2.484,0.0,0.0,0.0,31,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.54,1.0,0.0,0.0488,255,0.05,0.05826,1,0.0,0.0,0.0,0.0,0.0
2.945,0.0,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
5.332,8.3,0.0,2.996,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.73,9.27,0.0,1.099,0.0,0.0,0.0,6,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.918,6.97,0.0,2.639,0.0,0.0,0.0,68,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.473,7.3,0.0,2.303,0.0,0.0,0.0,115,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.332,1.0,0.0,0.05826,255,0.06,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.951,1.0,0.0,0.07697,255,0.16,0.0488,1,0.0,0.0,0.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,255,0.8,0.0198,1,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,5.23,1.0,0.0,0.05826,255,0.06,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.828,5.117,0.0,5.324,0.0,0.0,0.00995,206,0.81,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.83,7.223,0.0,1.387,0.0,0.0,0.0,114,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.633,8.766,0.0,2.639,0.0,0.0,0.0,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.777,0.0,1.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.15,1.0,0.0,0.05826,255,0.05,0.0677,1,0.0,0.0,0.0,1.0,0.0
7.453,10.086,0.0,0.6934,0.0,0.0,0.0,255,0.01,0.0198,1,0.0,0.0,0.0,0.0,0.0
5.492,6.508,0.0,2.197,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,255,0.89,0.0677,1,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,5.406,1.0,0.0,0.05826,255,0.08,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.08,1.0,0.0,0.0677,255,0.2,0.0392,1,0.0,0.0,0.0,0.0,0.0
3.807,4.875,0.0,5.605,0.0,0.0,0.0,255,0.98,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.445,7.902,0.0,1.792,0.0,0.0,0.0,255,0.98,0.00995,0,0.0,0.0,1.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,3,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.625,1.0,0.0,0.05826,255,0.06,0.0488,1,0.0,0.0,0.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.465,1.0,0.0,0.1222,255,0.25,0.02956,1,0.0,0.0,0.0,0.0,0.0
4.332,3.85,0.0,4.844,0.0,0.0,0.0,255,0.65,0.00995,0,0.0,0.0,0.0,0.0,0.0
3.785,4.29,0.0,5.13,0.0,0.0,0.00995,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.19,8.805,0.0,3.045,0.0,0.0,0.0,140,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.59,8.18,0.0,0.6934,0.0,0.0,0.0,255,0.97,0.00995,0,0.0,0.0,1.0,0.0,0.0
5.41,5.24,0.0,2.08,0.0,0.0,0.0,7,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.418,0.0,1.0,0.0677,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
7.08,7.805,3.367,0.6934,0.0,0.0,0.0,255,0.51,0.0198,1,0.0,0.0,0.0,0.0,0.0
3.807,4.86,0.0,5.35,0.0,0.0,0.00995,99,0.67,0.0198,0,0.0,0.0,0.0,0.0,0.0
5.72,9.65,0.0,2.303,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.73,7.094,0.0,2.564,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
7.074,6.08,0.0,0.6934,0.0,0.0,0.0,84,0.4,0.0488,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.375,0.0,1.0,0.0677,255,0.03,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6934,0.0,1.0,0.0,49,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.36,8.43,0.0,1.387,0.33,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.65,1.0,0.0,0.0488,241,0.07,0.05826,1,0.0,0.0,0.0,1.0,0.0
4.96,9.49,0.0,2.639,0.0,0.0,0.0,13,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.504,6.008,0.0,3.4,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.402,5.594,0.0,2.08,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.094,8.21,0.0,1.387,0.0,0.0,0.0,16,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.89,8.4,0.0,1.609,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.57,1.0,0.0,0.05826,255,0.07,0.05826,1,0.0,0.0,0.0,0.0,0.0
3.807,4.906,0.0,4.383,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.188,1.0,0.0,0.05826,255,0.07,0.05826,1,0.0,0.0,0.0,0.0,0.0
9.336,0.0,0.0,2.303,0.0,0.0,0.0,238,0.29,0.02956,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.69,0.0,1.0,0.05826,255,0.05,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.56,1.0,0.0,0.05826,255,0.03,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.836,0.0,1.0,0.0677,255,0.0,0.0677,1,0.0,0.0,0.0,0.0,0.0
7.18,5.816,0.0,0.6934,0.0,0.0,0.0,36,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.844,1.0,0.0,0.05826,255,0.05,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,1.609,0.0,0.6934,0.0,0.0,0.0,7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
5.758,7.715,0.0,3.465,0.0,0.0,0.0,33,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.6934,0.0,1.0,0.0,2,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.582,1.0,0.0,0.05826,255,0.07,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.45,7.543,0.0,3.637,0.03,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.893,3.828,0.0,0.6934,0.0,0.0,0.0,255,0.95,0.00995,0,0.0,0.0,0.0,0.0,0.0
5.01,10.38,0.0,1.099,0.0,0.0,0.0,117,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.76,0.0,1.0,0.05826,255,0.07,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.637,1.0,0.0,0.05826,255,0.04,0.05826,1,0.0,0.0,0.0,0.0,0.0
5.297,6.62,0.0,1.609,0.25,0.0,0.0,227,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.773,8.23,0.0,1.099,0.0,0.0,0.0,32,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.77,7.94,0.0,2.484,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.695,1.0,0.0,0.0488,255,0.02,0.0677,1,0.0,0.0,0.0,0.0,0.0
5.54,7.105,0.0,1.792,0.0,0.0,0.0,5,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.48,1.0,0.0,0.05826,255,0.02,0.0677,1,0.0,0.0,0.0,1.0,0.0
3.807,3.807,0.0,4.934,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.645,1.0,0.0,0.0488,255,0.04,0.0488,1,0.0,0.0,0.0,0.0,0.0
5.227,9.89,0.0,0.6934,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.656,0.0,1.0,0.05826,255,0.07,0.0677,1,0.0,0.0,0.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,255,0.8,0.0198,1,0.0,1.0,0.0,0.0,0.0
5.457,10.36,0.0,2.834,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.58,8.5,0.0,1.792,0.0,0.0,0.0,74,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.777,1.0,0.0,0.05826,100,0.15,0.1044,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.86,1.0,0.0,0.0488,255,0.09,0.05826,1,0.0,0.0,0.0,0.0,0.0
5.395,9.56,0.0,0.6934,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.828,3.828,0.0,5.49,0.0,0.0,0.00995,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.906,0.0,1.0,0.05826,255,0.04,0.05826,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.46,1.0,0.0,0.0677,255,0.01,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.785,3.785,0.0,4.836,0.0,0.0,0.0198,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
6.62,5.824,0.0,0.6934,0.0,0.0,0.0,3,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3.85,3.85,0.0,5.438,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8.15,0.0,0.0,3.178,0.0,0.0,0.0,255,0.11,0.0198,0,0.0,0.0,0.0,0.0,0.0
3.828,4.332,0.0,5.656,0.0,0.0,0.0,255,0.82,0.00995,0,0.0,0.0,0.0,0.0,0.0
6.254,0.0,0.0,5.188,0.0,0.0,0.0,255,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,255,0.69,0.00995,1,0.0,1.0,0.0,0.0,0.0
6.2,9.57,1.099,0.6934,0.0,1.0,0.0,37,0.32,0.1044,0,0.0,0.0,0.0,0.0,1.0
8.42,0.0,0.0,2.89,0.0,0.0,0.0,48,0.48,0.07697,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.777,1.0,0.0,0.05826,255,0.03,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.7,1.0,0.0,0.0392,255,0.04,0.0488,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6934,0.0,1.0,0.0,27,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.807,4.71,0.0,3.738,0.0,0.0,0.0,99,0.85,0.0198,0,0.0,0.0,0.0,0.0,0.0
5.707,9.76,0.0,1.099,0.0,0.0,0.0,72,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.484,6.78,0.0,3.295,0.0,0.0,0.0,255,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,3.828,1.0,0.0,0.1222,255,0.05,0.0862,1,0.0,0.0,0.0,1.0,0.0
4.613,0.0,0.0,0.6934,0.0,0.0,0.0,227,0.16,0.00995,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,4.83,1.0,0.0,0.05826,255,0.05,0.05826,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.484,1.0,0.0,0.0677,255,0.04,0.0677,1,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,5.01,1.0,0.0,0.0488,255,0.02,0.07697,1,0.0,0.0,0.0,0.0,0.0
5.65,8.9,0.0,1.099,0.0,0.0,0.0,121,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
6.64,10.14,0.0,0.6934,0.0,0.0,0.0,255,0.02,0.0677,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.434,1.0,0.0,0.0677,255,0.07,0.05826,1,0.0,0.0,0.0,0.0,0.0
5.695,7.562,0.0,1.609,0.0,0.0,0.0,24,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
2.197,0.0,0.0,0.6934,0.0,0.0,0.0,2,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0
5.812,0.0,0.0,1.099,0.0,0.0,0.0,9,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
3.951,9.0,1.099,0.6934,0.0,0.0,0.0,255,0.96,0.00995,1,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,5.434,1.0,0.0,0.0677,255,0.05,0.07697,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.26,0.0,1.0,0.05826,255,0.05,0.0677,1,0.0,0.0,0.0,0.0,0.0
3.828,4.355,0.0,5.555,0.0,0.0,0.0,255,1.0,0.00995,0,0.0,0.0,0.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,213,0.32,0.00995,1,0.0,1.0,0.0,0.0,0.0
6.94,0.0,0.0,6.24,0.0,0.0,0.0,158,0.41,0.0392,1,0.0,1.0,0.0,0.0,0.0
6.94,0.0,0.0,5.42,0.0,0.0,0.0,255,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0
5.45,7.09,0.0,2.08,0.0,0.0,0.0,55,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
3.367,0.0,0.0,3.738,0.0,0.0,0.0,255,0.03,0.00995,1,0.0,0.0,0.0,1.0,0.0
5.652,9.06,0.0,1.946,0.0,0.0,0.0,175,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
5.58,7.64,0.0,1.609,0.0,0.0,0.0,62,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,4.777,1.0,0.0,0.05826,255,0.04,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.473,1.0,0.0,0.05826,255,0.08,0.0677,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.25,1.0,0.0,0.05826,255,0.28,0.0198,1,0.0,0.0,0.0,0.0,0.0
